yr,mnth,hr,holiday,workingday,casual,registered,cnt,time_of_day
0,2,5,0,1,0,3,3,Pagi
0,2,6,0,1,0,22,22,Pagi
0,2,7,0,1,0,52,52,Pagi
0,2,8,0,1,3,132,135,Pagi
0,2,9,0,1,2,114,116,Pagi
0,2,10,0,1,0,47,47,Pagi
0,2,11,0,1,2,49,51,Siang
0,2,12,0,1,2,53,55,Siang
0,2,13,0,1,3,49,52,Siang
0,2,14,0,1,5,49,54,Siang
0,2,15,0,1,7,45,52,Siang
0,2,16,0,1,3,61,64,Siang
0,2,17,0,1,4,172,176,Sore
0,2,18,0,1,3,165,168,Sore
0,2,19,0,1,3,105,108,Sore
0,2,20,0,1,5,69,74,Sore
0,2,21,0,1,0,64,64,Sore
0,2,22,0,1,2,34,36,Sore
0,2,23,0,1,1,15,16,
0,2,0,0,1,0,2,2,Malam
0,2,1,0,1,0,3,3,Malam
0,2,2,0,1,4,0,4,Malam
0,2,3,0,1,0,1,1,Malam
0,2,4,0,1,0,1,1,Malam
0,2,5,0,1,0,3,3,Pagi
0,2,6,0,1,1,17,18,Pagi
0,2,7,0,1,1,48,49,Pagi
0,2,8,0,1,1,154,155,Pagi
0,2,9,0,1,4,119,123,Pagi
0,2,10,0,1,2,59,61,Pagi
0,2,11,0,1,5,47,52,Siang
0,2,12,0,1,3,61,64,Siang
0,2,13,0,1,1,74,75,Siang
0,2,14,0,1,2,61,63,Siang
0,2,15,0,1,10,66,76,Siang
0,2,16,0,1,8,95,103,Siang
0,2,17,0,1,7,183,190,Sore
0,2,18,0,1,7,175,182,Sore
0,2,19,0,1,3,88,91,Sore
0,2,20,0,1,4,71,75,Sore
0,2,21,0,1,1,62,63,Sore
0,2,22,0,1,5,35,40,Sore
0,2,23,0,1,3,29,32,
0,2,0,0,1,1,11,12,Malam
0,2,1,0,1,0,5,5,Malam
0,2,2,0,1,0,2,2,Malam
0,2,3,0,1,0,1,1,Malam
0,2,5,0,1,0,2,2,Pagi
0,2,6,0,1,0,39,39,Pagi
0,2,7,0,1,1,86,87,Pagi
0,2,8,0,1,4,184,188,Pagi
0,2,9,0,1,6,127,133,Pagi
0,2,10,0,1,2,50,52,Pagi
0,2,11,0,1,9,55,64,Siang
0,2,12,0,1,2,67,69,Siang
0,2,13,0,1,4,47,51,Siang
0,2,14,0,1,4,43,47,Siang
0,2,15,0,1,4,56,60,Siang
0,2,16,0,1,5,73,78,Siang
0,2,17,0,1,5,170,175,Sore
0,2,18,0,1,2,145,147,Sore
0,2,19,0,1,4,92,96,Sore
0,2,20,0,1,1,108,109,Sore
0,2,21,0,1,1,53,54,Sore
0,2,22,0,1,2,39,41,Sore
0,2,23,0,1,4,34,38,
0,2,0,0,1,3,10,13,Malam
0,2,1,0,1,0,7,7,Malam
0,2,2,0,1,0,1,1,Malam
0,2,3,0,1,0,1,1,Malam
0,2,5,0,1,0,7,7,Pagi
0,2,6,0,1,2,26,28,Pagi
0,2,7,0,1,0,87,87,Pagi
0,2,8,0,1,3,217,220,Pagi
0,2,9,0,1,3,124,127,Pagi
0,2,10,0,1,5,46,51,Pagi
0,2,11,0,1,3,61,64,Siang
0,2,12,0,1,8,78,86,Siang
0,2,13,0,1,9,73,82,Siang
0,2,14,0,1,15,76,91,Siang
0,2,15,0,1,9,81,90,Siang
0,2,16,0,1,8,91,99,Siang
0,2,17,0,1,10,195,205,Sore
0,2,18,0,1,3,152,155,Sore
0,2,19,0,1,1,102,103,Sore
0,2,20,0,1,2,69,71,Sore
0,2,21,0,1,2,41,43,Sore
0,2,22,0,1,1,45,46,Sore
0,2,23,0,1,1,30,31,
0,2,0,0,0,3,36,39,Malam
0,2,1,0,0,1,17,18,Malam
0,2,2,0,0,5,12,17,Malam
0,2,3,0,0,1,10,11,Malam
0,2,4,0,0,0,8,8,Malam
0,2,5,0,0,0,9,9,Pagi
0,2,6,0,0,0,4,4,Pagi
0,2,7,0,0,0,4,4,Pagi
0,2,8,0,0,0,10,10,Pagi
0,2,9,0,0,3,17,20,Pagi
0,2,10,0,0,3,31,34,Pagi
0,2,11,0,0,1,46,47,Siang
0,2,12,0,0,10,42,52,Siang
0,2,13,0,0,10,62,72,Siang
0,2,14,0,0,5,50,55,Siang
0,2,15,0,0,11,49,60,Siang
0,2,16,0,0,8,63,71,Siang
0,2,17,0,0,14,64,78,Sore
0,2,18,0,0,2,81,83,Sore
0,2,19,0,0,6,78,84,Sore
0,2,20,0,0,5,64,69,Sore
0,2,21,0,0,3,53,56,Sore
0,2,22,0,0,2,43,45,Sore
0,2,23,0,0,7,52,59,
0,2,0,0,0,2,37,39,Malam
0,2,1,0,0,4,40,44,Malam
0,2,2,0,0,0,20,20,Malam
0,2,3,0,0,3,10,13,Malam
0,2,4,0,0,0,2,2,Malam
0,2,5,0,0,0,1,1,Pagi
0,2,6,0,0,0,1,1,Pagi
0,2,7,0,0,0,8,8,Pagi
0,2,8,0,0,2,21,23,Pagi
0,2,9,0,0,7,38,45,Pagi
0,2,10,0,0,15,74,89,Pagi
0,2,11,0,0,28,89,117,Siang
0,2,12,0,0,48,126,174,Siang
0,2,13,0,0,47,135,182,Siang
0,2,14,0,0,47,114,161,Siang
0,2,15,0,0,52,130,182,Siang
0,2,16,0,0,42,115,157,Siang
0,2,17,0,0,24,97,121,Sore
0,2,18,0,0,13,65,78,Sore
0,2,19,0,0,1,20,21,Sore
0,2,20,0,0,5,21,26,Sore
0,2,21,0,0,5,22,27,Sore
0,2,22,0,0,5,57,62,Sore
0,2,23,0,0,4,26,30,
0,2,0,0,1,1,14,15,Malam
0,2,1,0,1,1,4,5,Malam
0,2,2,0,1,0,3,3,Malam
0,2,3,0,1,0,1,1,Malam
0,2,4,0,1,1,1,2,Malam
0,2,5,0,1,1,9,10,Pagi
0,2,6,0,1,1,29,30,Pagi
0,2,7,0,1,6,89,95,Pagi
0,2,8,0,1,7,223,230,Pagi
0,2,9,0,1,3,115,118,Pagi
0,2,10,0,1,6,49,55,Pagi
0,2,11,0,1,11,36,47,Siang
0,2,12,0,1,7,59,66,Siang
0,2,13,0,1,10,54,64,Siang
0,2,14,0,1,8,52,60,Siang
0,2,15,0,1,4,46,50,Siang
0,2,16,0,1,16,98,114,Siang
0,2,17,0,1,9,207,216,Sore
0,2,18,0,1,5,170,175,Sore
0,2,19,0,1,5,123,128,Sore
0,2,20,0,1,6,82,88,Sore
0,2,21,0,1,3,75,78,Sore
0,2,22,0,1,3,34,37,Sore
0,2,23,0,1,6,19,25,
0,2,0,0,1,4,6,10,Malam
0,2,1,0,1,0,4,4,Malam
0,2,2,0,1,1,1,2,Malam
0,2,3,0,1,0,1,1,Malam
0,2,4,0,1,0,3,3,Malam
0,2,5,0,1,0,2,2,Pagi
0,2,6,0,1,0,39,39,Pagi
0,2,7,0,1,3,97,100,Pagi
0,2,8,0,1,7,236,243,Pagi
0,2,9,0,1,7,128,135,Pagi
0,2,10,0,1,4,44,48,Pagi
0,2,11,0,1,1,49,50,Siang
0,2,12,0,1,2,63,65,Siang
0,2,13,0,1,2,48,50,Siang
0,2,14,0,1,3,61,64,Siang
0,2,15,0,1,6,45,51,Siang
0,2,16,0,1,4,79,83,Siang
0,2,17,0,1,4,172,176,Sore
0,2,18,0,1,1,151,152,Sore
0,2,19,0,1,1,100,101,Sore
0,2,20,0,1,3,53,56,Sore
0,2,21,0,1,8,46,54,Sore
0,2,22,0,1,0,29,29,Sore
0,2,23,0,1,3,9,12,
0,2,0,0,1,0,17,17,Malam
0,2,1,0,1,0,7,7,Malam
0,2,2,0,1,1,2,3,Malam
0,2,3,0,1,0,2,2,Malam
0,2,5,0,1,0,7,7,Pagi
0,2,6,0,1,0,43,43,Pagi
0,2,7,0,1,4,95,99,Pagi
0,2,8,0,1,1,198,199,Pagi
0,2,9,0,1,4,119,123,Pagi
0,2,10,0,1,8,51,59,Pagi
0,2,11,0,1,1,40,41,Siang
0,2,12,0,1,4,57,61,Siang
0,2,13,0,1,2,67,69,Siang
0,2,14,0,1,2,56,58,Siang
0,2,15,0,1,3,61,64,Siang
0,2,16,0,1,7,72,79,Siang
0,2,17,0,1,9,157,166,Sore
0,2,18,0,1,2,168,170,Sore
0,2,19,0,1,1,87,88,Sore
0,2,20,0,1,0,84,84,Sore
0,2,21,0,1,0,83,83,Sore
0,2,22,0,1,4,42,46,Sore
0,2,23,0,1,0,37,37,
0,2,0,0,1,0,16,16,Malam
0,2,1,0,1,0,7,7,Malam
0,2,2,0,1,0,3,3,Malam
0,2,4,0,1,0,1,1,Malam
0,2,5,0,1,0,6,6,Pagi
0,2,6,0,1,0,26,26,Pagi
0,2,7,0,1,0,99,99,Pagi
0,2,8,0,1,5,173,178,Pagi
0,2,9,0,1,1,121,122,Pagi
0,2,10,0,1,1,34,35,Pagi
0,2,11,0,1,1,44,45,Siang
0,2,12,0,1,4,65,69,Siang
0,2,13,0,1,3,59,62,Siang
0,2,14,0,1,6,42,48,Siang
0,2,15,0,1,0,50,50,Siang
0,2,16,0,1,4,76,80,Siang
0,2,17,0,1,6,159,165,Sore
0,2,18,0,1,3,157,160,Sore
0,2,19,0,1,2,110,112,Sore
0,2,20,0,1,4,93,97,Sore
0,2,21,0,1,2,70,72,Sore
0,2,22,0,1,4,47,51,Sore
0,2,23,0,1,1,33,34,
0,2,0,0,1,2,12,14,Malam
0,2,1,0,1,1,6,7,Malam
0,2,2,0,1,0,3,3,Malam
0,2,5,0,1,0,4,4,Pagi
0,2,6,0,1,1,23,24,Pagi
0,2,7,0,1,1,73,74,Pagi
0,2,8,0,1,4,212,216,Pagi
0,2,9,0,1,8,132,140,Pagi
0,2,10,0,1,5,39,44,Pagi
0,2,11,0,1,12,52,64,Siang
0,2,12,0,1,7,64,71,Siang
0,2,13,0,1,21,89,110,Siang
0,2,14,0,1,17,67,84,Siang
0,2,15,0,1,12,62,74,Siang
0,2,16,0,1,14,111,125,Siang
0,2,17,0,1,18,193,211,Sore
0,2,18,0,1,9,165,174,Sore
0,2,19,0,1,7,94,101,Sore
0,2,20,0,1,2,61,63,Sore
0,2,21,0,1,1,46,47,Sore
0,2,22,0,1,2,41,43,Sore
0,2,23,0,1,5,48,53,
0,2,0,0,0,3,27,30,Malam
0,2,1,0,0,2,22,24,Malam
0,2,2,0,0,2,13,15,Malam
0,2,3,0,0,3,7,10,Malam
0,2,4,0,0,0,4,4,Malam
0,2,5,0,0,0,1,1,Pagi
0,2,6,0,0,1,1,2,Pagi
0,2,7,0,0,2,9,11,Pagi
0,2,8,0,0,2,28,30,Pagi
0,2,9,0,0,5,38,43,Pagi
0,2,10,0,0,13,71,84,Pagi
0,2,11,0,0,30,84,114,Siang
0,2,12,0,0,27,93,120,Siang
0,2,13,0,0,32,103,135,Siang
0,2,14,0,0,30,90,120,Siang
0,2,15,0,0,47,127,174,Siang
0,2,16,0,0,42,103,145,Siang
0,2,17,0,0,24,113,137,Sore
0,2,18,0,0,4,60,64,Sore
0,2,19,0,0,2,39,41,Sore
0,2,20,0,0,1,39,40,Sore
0,2,21,0,0,9,42,51,Sore
0,2,22,0,0,6,39,45,Sore
0,2,23,0,0,1,31,32,
0,2,0,0,0,5,34,39,Malam
0,2,1,0,0,1,23,24,Malam
0,2,2,0,0,1,19,20,Malam
0,2,3,0,0,4,8,12,Malam
0,2,4,0,0,0,2,2,Malam
0,2,6,0,0,2,3,5,Pagi
0,2,7,0,0,0,3,3,Pagi
0,2,8,0,0,1,11,12,Pagi
0,2,9,0,0,12,35,47,Pagi
0,2,10,0,0,19,86,105,Pagi
0,2,11,0,0,26,86,112,Siang
0,2,12,0,0,58,94,152,Siang
0,2,13,0,0,62,92,154,Siang
0,2,14,0,0,51,110,161,Siang
0,2,15,0,0,40,122,162,Siang
0,2,16,0,0,28,106,134,Siang
0,2,17,0,0,30,95,125,Sore
0,2,18,0,0,17,78,95,Sore
0,2,19,0,0,11,50,61,Sore
0,2,20,0,0,15,32,47,Sore
0,2,21,0,0,6,45,51,Sore
0,2,22,0,0,5,31,36,Sore
0,2,23,0,0,3,27,30,
0,2,0,0,1,3,8,11,Malam
0,2,1,0,1,1,6,7,Malam
0,2,2,0,1,0,2,2,Malam
0,2,3,0,1,1,1,2,Malam
0,2,4,0,1,0,2,2,Malam
0,2,5,0,1,0,3,3,Pagi
0,2,6,0,1,1,25,26,Pagi
0,2,7,0,1,2,96,98,Pagi
0,2,8,0,1,7,249,256,Pagi
0,2,9,0,1,8,122,130,Pagi
0,2,10,0,1,9,46,55,Pagi
0,2,11,0,1,10,43,53,Siang
0,2,12,0,1,27,99,126,Siang
0,2,13,0,1,27,93,120,Siang
0,2,14,0,1,14,76,90,Siang
0,2,15,0,1,19,71,90,Siang
0,2,16,0,1,16,102,118,Siang
0,2,17,0,1,25,218,243,Sore
0,2,18,0,1,11,194,205,Sore
0,2,19,0,1,12,86,98,Sore
0,2,20,0,1,5,65,70,Sore
0,2,21,0,1,8,35,43,Sore
0,2,22,0,1,1,44,45,Sore
0,2,23,0,1,1,19,20,
0,2,0,0,1,7,12,19,Malam
0,2,1,0,1,0,5,5,Malam
0,2,2,0,1,1,2,3,Malam
0,2,4,0,1,0,1,1,Malam
0,2,5,0,1,0,4,4,Pagi
0,2,6,0,1,0,30,30,Pagi
0,2,7,0,1,2,103,105,Pagi
0,2,8,0,1,10,213,223,Pagi
0,2,9,0,1,2,108,110,Pagi
0,2,10,0,1,5,47,52,Pagi
0,2,11,0,1,11,46,57,Siang
0,2,12,0,1,6,65,71,Siang
0,2,13,0,1,14,68,82,Siang
0,2,14,0,1,10,69,79,Siang
0,2,15,0,1,11,74,85,Siang
0,2,16,0,1,21,77,98,Siang
0,2,17,0,1,15,191,206,Sore
0,2,18,0,1,14,198,212,Sore
0,2,19,0,1,3,142,145,Sore
0,2,20,0,1,3,98,101,Sore
0,2,21,0,1,5,61,66,Sore
0,2,22,0,1,0,41,41,Sore
0,2,23,0,1,0,20,20,
0,2,0,0,1,0,15,15,Malam
0,2,1,0,1,0,9,9,Malam
0,2,3,0,1,0,1,1,Malam
0,2,4,0,1,0,1,1,Malam
0,2,5,0,1,0,5,5,Pagi
0,2,6,0,1,1,32,33,Pagi
0,2,7,0,1,5,103,108,Pagi
0,2,8,0,1,6,224,230,Pagi
0,2,9,0,1,2,122,124,Pagi
0,2,10,0,1,14,55,69,Pagi
0,2,11,0,1,7,59,66,Siang
0,2,12,0,1,14,72,86,Siang
0,2,13,0,1,13,80,93,Siang
0,2,14,0,1,17,65,82,Siang
0,2,15,0,1,35,82,117,Siang
0,2,16,0,1,26,96,122,Siang
0,2,17,0,1,11,244,255,Sore
0,2,18,0,1,20,202,222,Sore
0,2,19,0,1,18,143,161,Sore
0,2,20,0,1,10,108,118,Sore
0,2,21,0,1,5,87,92,Sore
0,2,22,0,1,12,61,73,Sore
0,2,23,0,1,2,31,33,
0,2,0,0,1,1,16,17,Malam
0,2,1,0,1,0,6,6,Malam
0,2,2,0,1,2,4,6,Malam
0,2,3,0,1,3,1,4,Malam
0,2,4,0,1,3,1,4,Malam
0,2,5,0,1,1,11,12,Pagi
0,2,6,0,1,3,44,47,Pagi
0,2,7,0,1,7,119,126,Pagi
0,2,8,0,1,18,267,285,Pagi
0,2,9,0,1,16,163,179,Pagi
0,2,10,0,1,18,70,88,Pagi
0,2,11,0,1,19,71,90,Siang
0,2,12,0,1,15,86,101,Siang
0,2,13,0,1,15,108,123,Siang
0,2,14,0,1,26,55,81,Siang
0,2,15,0,1,15,91,106,Siang
0,2,16,0,1,29,117,146,Siang
0,2,17,0,1,18,256,274,Sore
0,2,18,0,1,11,211,222,Sore
0,2,19,0,1,14,161,175,Sore
0,2,20,0,1,8,131,139,Sore
0,2,21,0,1,5,119,124,Sore
0,2,22,0,1,8,68,76,Sore
0,2,23,0,1,4,40,44,
0,2,0,0,1,12,20,32,Malam
0,2,1,0,1,1,7,8,Malam
0,2,2,0,1,2,5,7,Malam
0,2,3,0,1,2,6,8,Malam
0,2,4,0,1,0,1,1,Malam
0,2,5,0,1,1,6,7,Pagi
0,2,6,0,1,2,48,50,Pagi
0,2,7,0,1,8,108,116,Pagi
0,2,8,0,1,26,246,272,Pagi
0,2,9,0,1,15,154,169,Pagi
0,2,10,0,1,17,78,95,Pagi
0,2,11,0,1,31,82,113,Siang
0,2,12,0,1,59,126,185,Siang
0,2,13,0,1,45,131,176,Siang
0,2,14,0,1,73,118,191,Siang
0,2,15,0,1,55,117,172,Siang
0,2,16,0,1,68,164,232,Siang
0,2,17,0,1,52,275,327,Sore
0,2,18,0,1,29,195,224,Sore
0,2,19,0,1,16,146,162,Sore
0,2,20,0,1,19,105,124,Sore
0,2,21,0,1,11,61,72,Sore
0,2,22,0,1,19,88,107,Sore
0,2,23,0,1,16,61,77,
0,2,0,0,0,6,23,29,Malam
0,2,1,0,0,10,21,31,Malam
0,2,2,0,0,3,14,17,Malam
0,2,3,0,0,0,7,7,Malam
0,2,4,0,0,0,3,3,Malam
0,2,5,0,0,0,3,3,Pagi
0,2,6,0,0,3,3,6,Pagi
0,2,7,0,0,6,16,22,Pagi
0,2,8,0,0,9,36,45,Pagi
0,2,9,0,0,18,37,55,Pagi
0,2,10,0,0,34,72,106,Pagi
0,2,11,0,0,47,76,123,Siang
0,2,12,0,0,38,81,119,Siang
0,2,13,0,0,52,103,155,Siang
0,2,14,0,0,102,94,196,Siang
0,2,15,0,0,84,87,171,Siang
0,2,16,0,0,39,81,120,Siang
0,2,17,0,0,36,91,127,Sore
0,2,18,0,0,21,67,88,Sore
0,2,19,0,0,5,54,59,Sore
0,2,20,0,0,9,38,47,Sore
0,2,21,0,0,4,29,33,Sore
0,2,22,0,0,2,42,44,Sore
0,2,23,0,0,4,25,29,
0,2,0,0,0,3,14,17,Malam
0,2,1,0,0,5,11,16,Malam
0,2,2,0,0,0,17,17,Malam
0,2,3,0,0,9,9,18,Malam
0,2,4,0,0,0,1,1,Malam
0,2,6,0,0,1,1,2,Pagi
0,2,7,0,0,0,2,2,Pagi
0,2,8,0,0,2,22,24,Pagi
0,2,9,0,0,7,48,55,Pagi
0,2,10,0,0,34,70,104,Pagi
0,2,11,0,0,72,89,161,Siang
0,2,12,0,0,62,120,182,Siang
0,2,13,0,0,76,122,198,Siang
0,2,14,0,0,108,104,212,Siang
0,2,15,0,0,66,102,168,Siang
0,2,16,0,0,59,88,147,Siang
0,2,17,0,0,60,86,146,Sore
0,2,18,0,0,30,71,101,Sore
0,2,19,0,0,3,39,42,Sore
0,2,20,0,0,12,30,42,Sore
0,2,21,0,0,17,39,56,Sore
0,2,22,0,0,4,43,47,Sore
0,2,23,0,0,9,45,54,
0,2,0,1,0,7,30,37,Malam
0,2,1,1,0,2,11,13,Malam
0,2,2,1,0,1,3,4,Malam
0,2,3,1,0,2,3,5,Malam
0,2,4,1,0,1,0,1,Malam
0,2,5,1,0,1,2,3,Pagi
0,2,6,1,0,2,6,8,Pagi
0,2,7,1,0,3,16,19,Pagi
0,2,8,1,0,7,56,63,Pagi
0,2,9,1,0,11,46,57,Pagi
0,2,10,1,0,29,52,81,Pagi
0,2,11,1,0,20,70,90,Siang
0,2,12,1,0,26,67,93,Siang
0,2,13,1,0,28,75,103,Siang
0,2,14,1,0,15,101,116,Siang
0,2,15,1,0,11,76,87,Siang
0,2,16,1,0,8,48,56,Siang
0,2,17,1,0,18,62,80,Sore
0,2,18,1,0,2,64,66,Sore
0,2,19,1,0,0,49,49,Sore
0,2,20,1,0,0,29,29,Sore
0,2,21,1,0,1,33,34,Sore
0,2,22,1,0,0,11,11,Sore
0,2,23,1,0,0,2,2,
0,2,6,0,1,0,7,7,Pagi
0,2,7,0,1,0,40,40,Pagi
0,2,8,0,1,7,107,114,Pagi
0,2,9,0,1,5,101,106,Pagi
0,2,10,0,1,0,44,44,Pagi
0,2,11,0,1,7,43,50,Siang
0,2,12,0,1,7,48,55,Siang
0,2,13,0,1,3,52,55,Siang
0,2,14,0,1,9,49,58,Siang
0,2,15,0,1,2,67,69,Siang
0,2,16,0,1,7,79,86,Siang
0,2,17,0,1,8,188,196,Sore
0,2,18,0,1,6,161,167,Sore
0,2,19,0,1,4,114,118,Sore
0,2,20,0,1,3,102,105,Sore
0,2,21,0,1,2,80,82,Sore
0,2,22,0,1,1,76,77,Sore
0,2,23,0,1,3,18,21,
0,2,0,0,1,0,6,6,Malam
0,2,1,0,1,0,4,4,Malam
0,2,2,0,1,0,1,1,Malam
0,2,3,0,1,0,2,2,Malam
0,2,5,0,1,0,8,8,Pagi
0,2,6,0,1,0,36,36,Pagi
0,2,7,0,1,2,94,96,Pagi
0,2,8,0,1,8,227,235,Pagi
0,2,9,0,1,9,130,139,Pagi
0,2,10,0,1,4,47,51,Pagi
0,2,11,0,1,16,53,69,Siang
0,2,12,0,1,11,56,67,Siang
0,2,13,0,1,9,78,87,Siang
0,2,14,0,1,17,61,78,Siang
0,2,15,0,1,18,54,72,Siang
0,2,16,0,1,15,79,94,Siang
0,2,17,0,1,15,207,222,Sore
0,2,18,0,1,3,206,209,Sore
0,2,19,0,1,6,135,141,Sore
0,2,20,0,1,2,107,109,Sore
0,2,21,0,1,2,89,91,Sore
0,2,22,0,1,1,60,61,Sore
0,2,23,0,1,1,38,39,
0,2,0,0,1,0,11,11,Malam
0,2,1,0,1,0,7,7,Malam
0,2,2,0,1,0,4,4,Malam
0,2,3,0,1,0,2,2,Malam
0,2,5,0,1,1,3,4,Pagi
0,2,6,0,1,0,58,58,Pagi
0,2,7,0,1,0,104,104,Pagi
0,2,8,0,1,8,244,252,Pagi
0,2,9,0,1,4,133,137,Pagi
0,2,10,0,1,8,49,57,Pagi
0,2,11,0,1,8,71,79,Siang
0,2,12,0,1,10,85,95,Siang
0,2,13,0,1,16,72,88,Siang
0,2,14,0,1,2,67,69,Siang
0,2,15,0,1,5,58,63,Siang
0,2,16,0,1,4,67,71,Siang
0,2,17,0,1,9,168,177,Sore
0,2,18,0,1,5,132,137,Sore
0,2,19,0,1,3,112,115,Sore
0,2,20,0,1,2,87,89,Sore
0,2,21,0,1,7,76,83,Sore
0,2,22,0,1,5,50,55,Sore
0,2,23,0,1,3,47,50,
0,2,0,0,1,1,8,9,Malam
0,2,1,0,1,1,9,10,Malam
0,2,2,0,1,0,3,3,Malam
0,2,3,0,1,1,1,2,Malam
0,2,5,0,1,1,5,6,Pagi
0,2,6,0,1,0,11,11,Pagi
0,2,7,0,1,1,34,35,Pagi
0,2,8,0,1,3,70,73,Pagi
0,2,9,0,1,3,111,114,Pagi
0,2,10,0,1,7,42,49,Pagi
0,2,11,0,1,9,50,59,Siang
0,2,12,0,1,20,95,115,Siang
0,2,13,0,1,6,77,83,Siang
0,2,14,0,1,14,71,85,Siang
0,2,15,0,1,5,50,55,Siang
0,2,16,0,1,11,91,102,Siang
0,2,17,0,1,8,181,189,Sore
0,2,18,0,1,7,150,157,Sore
0,2,19,0,1,4,86,90,Sore
0,2,20,0,1,2,60,62,Sore
0,2,21,0,1,7,56,63,Sore
0,2,22,0,1,7,43,50,Sore
0,2,23,0,1,2,37,39,
0,2,0,0,0,3,25,28,Malam
0,2,1,0,0,2,25,27,Malam
0,2,2,0,0,3,9,12,Malam
0,2,3,0,0,1,7,8,Malam
0,2,4,0,0,1,1,2,Malam
0,2,5,0,0,1,9,10,Pagi
0,2,6,0,0,1,6,7,Pagi
0,2,7,0,0,1,21,22,Pagi
0,2,8,0,0,2,55,57,Pagi
0,2,9,0,0,9,65,74,Pagi
0,2,10,0,0,14,71,85,Pagi
0,2,11,0,0,26,100,126,Siang
0,2,12,0,0,45,115,160,Siang
0,2,13,0,0,38,136,174,Siang
0,2,14,0,0,57,154,211,Siang
0,2,15,0,0,40,125,165,Siang
0,2,16,0,0,41,130,171,Siang
0,2,17,0,0,53,130,183,Sore
0,2,18,0,0,26,111,137,Sore
0,2,19,0,0,30,64,94,Sore
0,2,20,0,0,8,60,68,Sore
0,2,21,0,0,9,59,68,Sore
0,2,22,0,0,8,38,46,Sore
0,2,23,0,0,5,29,34,
0,2,0,0,0,8,26,34,Malam
0,2,1,0,0,7,30,37,Malam
0,2,2,0,0,2,20,22,Malam
0,2,3,0,0,3,8,11,Malam
0,2,4,0,0,0,2,2,Malam
0,2,6,0,0,2,1,3,Pagi
0,2,7,0,0,6,8,14,Pagi
0,2,8,0,0,9,26,35,Pagi
0,2,9,0,0,17,42,59,Pagi
0,2,10,0,0,24,79,103,Pagi
0,2,11,0,0,33,92,125,Siang
0,2,12,0,0,61,132,193,Siang
0,2,13,0,0,90,169,259,Siang
0,2,14,0,0,105,177,282,Siang
0,2,15,0,0,98,163,261,Siang
0,2,16,0,0,98,170,268,Siang
0,2,17,0,0,66,121,187,Sore
0,2,18,0,0,24,103,127,Sore
0,2,19,0,0,16,86,102,Sore
0,2,20,0,0,9,72,81,Sore
0,2,21,0,0,8,61,69,Sore
0,2,22,0,0,2,67,69,Sore
0,2,23,0,0,6,53,59,
0,2,0,0,1,5,25,30,Malam
0,2,1,0,1,1,7,8,Malam
0,2,3,0,1,0,1,1,Malam
0,2,5,0,1,1,4,5,Pagi
0,2,6,0,1,1,27,28,Pagi
0,2,7,0,1,2,90,92,Pagi
0,2,8,0,1,13,242,255,Pagi
0,2,9,0,1,15,127,142,Pagi
0,2,10,0,1,13,79,92,Pagi
0,2,11,0,1,13,74,87,Siang
0,2,12,0,1,0,36,36,Siang
0,2,13,0,1,1,31,32,Siang
0,2,14,0,1,1,24,25,Siang
0,2,15,0,1,0,35,35,Siang
0,2,16,0,1,2,40,42,Siang
0,2,17,0,1,2,77,79,Sore
0,2,18,0,1,4,127,131,Sore
0,2,19,0,1,1,79,80,Sore
0,2,20,0,1,0,45,45,Sore
0,2,21,0,1,2,78,80,Sore
0,2,22,0,1,4,72,76,Sore
0,2,23,0,1,0,45,45,
0,3,0,0,1,0,7,7,Malam
0,3,1,0,1,0,3,3,Malam
0,3,2,0,1,0,4,4,Malam
0,3,3,0,1,0,2,2,Malam
0,3,4,0,1,0,1,1,Malam
0,3,5,0,1,1,1,2,Pagi
0,3,6,0,1,0,46,46,Pagi
0,3,7,0,1,2,105,107,Pagi
0,3,8,0,1,10,204,214,Pagi
0,3,9,0,1,8,116,124,Pagi
0,3,10,0,1,13,55,68,Pagi
0,3,11,0,1,8,48,56,Siang
0,3,12,0,1,6,80,86,Siang
0,3,13,0,1,13,65,78,Siang
0,3,14,0,1,18,61,79,Siang
0,3,15,0,1,7,57,64,Siang
0,3,16,0,1,10,92,102,Siang
0,3,17,0,1,12,230,242,Sore
0,3,18,0,1,10,214,224,Sore
0,3,19,0,1,4,115,119,Sore
0,3,20,0,1,2,86,88,Sore
0,3,21,0,1,8,55,63,Sore
0,3,22,0,1,3,44,47,Sore
0,3,23,0,1,2,23,25,
0,3,0,0,1,3,5,8,Malam
0,3,1,0,1,0,4,4,Malam
0,3,2,0,1,0,2,2,Malam
0,3,3,0,1,3,1,4,Malam
0,3,4,0,1,1,0,1,Malam
0,3,5,0,1,0,5,5,Pagi
0,3,6,0,1,1,39,40,Pagi
0,3,7,0,1,2,108,110,Pagi
0,3,8,0,1,13,243,256,Pagi
0,3,9,0,1,7,141,148,Pagi
0,3,10,0,1,11,65,76,Pagi
0,3,11,0,1,8,65,73,Siang
0,3,12,0,1,20,62,82,Siang
0,3,13,0,1,35,90,125,Siang
0,3,14,0,1,21,75,96,Siang
0,3,15,0,1,19,91,110,Siang
0,3,16,0,1,27,112,139,Siang
0,3,17,0,1,30,238,268,Sore
0,3,18,0,1,8,193,201,Sore
0,3,19,0,1,6,144,150,Sore
0,3,20,0,1,9,86,95,Sore
0,3,21,0,1,3,68,71,Sore
0,3,22,0,1,4,44,48,Sore
0,3,23,0,1,0,22,22,
0,3,0,0,1,3,10,13,Malam
